,Tag,ObjectID,Stream,Month,Creation Date,Site Type,Stream Width,Mesohabitat,Depth,Velocity,Substrate,Substrate Feature,Surface Turbulence,Aquatic Vegetation,Large Woody Debris,Terrestrial Vegetation,Undercut Bank,Instream Cover,Canopy Cover,Longitude,Latitude,Notes,Data Change,Species,Weight,Length,Capture Method,Capture Date,Release,Notes.y
11,175,343,Clear ,October,10/20/2022 21:43,Occupied,5.7,Run,60,0.16,Cobble,0,0,0,0,0,0,0,Yes,34.538318,111.685051,NA,NA,Black Bass,73,187,Backpack Shocker,11/28/2022,Start to 2nd Pool,NA
12,177,524,Clear ,October,10/22/2022 17:53,Occupied,8.4,Run,>150,Na,Bedrock,0,0,0,0,0,0,0,No,34.536159,111.680231,NA,NA,Desert Sucker,227,274,Backpack Shocker,11/28/2022,4th Pool to Honey Hole,All DS in Honey Hole
13,184,363,Clear ,October,10/20/2022 22:29,Occupied,5.9,Run,75,0.16,Boulder,0.3,0,0,0,0,0,0.3,No,34.538626,111.683848,NA,NA,Black Bass,98,204,Backpack Shocker,11/28/2022,Start to 2nd Pool,NA
14,185,351,Clear ,October,10/20/2022 22:02,Occupied,8.6,Riffle,40,0.1,Cobble,0,0,0,0,0,0,0,No,34.538449,111.684733,NA,NA,Black Bass,88,201,Backpack Shocker,11/28/2022,Camp Crossing,NA
15,189,352,Clear ,October,10/20/2022 22:04,Occupied,8,Riffle,28,0.13,Cobble,0.15,0,0,0,0,0,0.15,No,34.538434,111.684686,NA,NA,Desert Sucker,160,240,Backpack Shocker,11/28/2022,Honey Hole,NA
16,190,398,Clear ,October,10/20/2022 23:48,Occupied,10.9,Riffle,63,0.22,Pebble,0.1,0,0,0,0,0,0.1,Yes,34.537323,111.681784,NA,NA,Desert Sucker,186,247,Backpack Shocker,11/28/2022,Honey Hole,NA
17,191,388,Clear ,October,10/20/2022 23:27,Occupied,9.2,Pool,80,0.02,Silt,0,0,0,0,0,0,0,Yes,34.537754,111.682276,NA,NA,Desert Sucker,168,245,Backpack Shocker,11/28/2022,Honey Hole,NA
18,198,369,Clear ,October,10/20/2022 22:48,Occupied,6.4,Riffle,40,0.15,Pebble,0,0,0,0,0,0,0,No,34.538667,111.683339,NA,NA,Black Bass,99,195,Backpack Shocker,11/28/2022,Camp Crossing,NA
19,200,522,Clear ,October,10/22/2022 17:49,Occupied,12.6,Pool,>150,Na,Bedrock,0,0,0,0,0,0,0,Yes,34.536309,111.680237,NA,NA,Desert Sucker,262,277,Backpack Shocker,11/28/2022,Honey Hole,NA
20,218,325,Clear ,October,10/20/2022 21:03,Occupied,8.9,Riffle,NA,Na,NA,0,0,0,0,0,0,0,NA,34.538146,111.686121,NA,NA,Black Bass,87,194,Backpack Shocker,11/28/2022,2nd Pool to Almost Crossing,NA
21,NA,312,Clear ,October,10/20/2022 19:49,Available,14.4,Pool,>150,Na,Boulder,0.2,0,0,0,0,0,0.2,Yes,34.537999,111.687152,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,313,Clear ,October,10/20/2022 19:52,Available,15.6,Pool,>150,Na,NA,0,0,0,0,0,0,0,NA,34.537991,111.687048,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,314,Clear ,October,10/20/2022 19:54,Available,13.9,Pool,42,0.04,Bedrock,0,0,0,0,0,0,0,No,34.537968,111.686959,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,315,Clear ,October,10/20/2022 19:58,Available,11.3,Pool,90,0,Bedrock,0,0,0,0,0,0,0,Yes,34.537971,111.686867,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,316,Clear ,October,10/20/2022 20:00,Available,7.9,Riffle,37,0.17,Cobble,0.1,0.05,0,0,0,0,0.15,Yes,34.53793,111.686798,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,317,Clear ,October,10/20/2022 20:02,Available,12.4,Riffle,28,0.23,Cobble,0,0.1,0,0,0,0,0.1,Yes,34.538012,111.686717,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,318,Clear ,October,10/20/2022 20:04,Available,13,Riffle,44,0.19,Cobble,0.05,0,0,0,0,0,0.05,Yes,34.537996,111.686641,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,319,Clear ,October,10/20/2022 20:06,Available,9,Riffle,44,0.08,Gravel,0.1,0,0,0,0,0,0.1,Yes,34.537974,111.686527,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,320,Clear ,October,10/20/2022 20:09,Available,10.2,Riffle,20,0.11,Pebble,0,0,0,0,0,0,0,Yes,34.538055,111.686459,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,321,Clear ,October,10/20/2022 20:11,Available,10,Riffle,48,0.52,Cobble,0.1,0,0,0,0,0,0.1,No,34.538071,111.686331,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,322,Clear ,October,10/20/2022 20:13,Available,6.4,Run,50,0.17,Cobble,0,0,0,0,0,0,0,Yes,34.538101,111.686228,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,323,Clear ,October,10/20/2022 20:14,Available,8.6,Riffle,22,0.05,Pebble,0.2,0,0,0,0,0,0.2,Yes,34.538087,111.686166,NA,Changed to Occupied ,NA,NA,NA,NA,NA,NA,NA
33,NA,324,Clear ,October,10/20/2022 20:17,Available,8.9,Riffle,38,0.13,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538099,111.686104,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,326,Clear ,October,10/20/2022 21:05,Available,6.5,Riffle,39,0.15,Boulder,0.25,0,0,0,0,0,0.25,Yes,34.538154,111.685194,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,327,Clear ,October,10/20/2022 21:07,Available,11.1,Riffle,32,0.1,Cobble,0.1,0,0,0,0,0,0.1,No,34.538177,111.685929,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,329,Clear ,October,10/20/2022 21:14,Available,10.6,Riffle,37,0.2,Cobble,0.1,0,0,0,0,0,0.1,No,34.538234,111.6858,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,330,Clear ,October,10/20/2022 21:15,Available,8,Riffle,37,0.24,Boulder,0.3,0,0,0,0,0,0.3,Yes,34.538235,111.6858,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,331,Clear ,October,10/20/2022 21:18,Available,8,Riffle,30,0,Cobble,0,0.05,0,0,0,0,0.05,Yes,34.538222,111.685793,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,332,Clear ,October,10/20/2022 21:20,Available,12.1,Riffle,26,0.13,Gravel,0,0,0,0,0,0,0,Yes,34.538235,111.685702,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,333,Clear ,October,10/20/2022 21:22,Available,9.5,Riffle,33,0.04,Gravel,0.15,0,0,0,0,0,0.15,No,34.538233,111.685617,Confirms the other 185 tag was old,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,292,Clear ,October,10/20/2022 18:32,Available,5.1,Riffle,18,0,Pebble,0,0,0,0,0,0,0,No,34.538382,111.688986,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,293,Clear ,October,10/20/2022 18:56,Available,6.2,Pool,109,0,Boulder,0,0,0,0,0,0,0,No,34.538374,111.688894,Added NA in canopy cover ,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,294,Clear ,October,10/20/2022 18:59,Available,4,Riffle,32,0.28,Cobble,0,0,0,0,0,0,0,Yes,34.538441,111.688653,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,295,Clear ,October,10/20/2022 19:03,Available,4.7,Riffle,46,0.47,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538456,111.688468,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,296,Clear ,October,10/20/2022 19:06,Available,4.2,Riffle,24,0,Cobble,0,0.05,0,0,0,0,0.05,Yes,34.538366,111.688298,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,297,Clear ,October,10/20/2022 19:08,Available,5.1,Riffle,34,0.42,Cobble,0,0.1,0,0,0,0,0.1,Yes,34.538288,111.688141,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,298,Clear ,October,10/20/2022 19:10,Available,7.4,Riffle,22,0.13,Pebble,0,0,0.05,0,0,0,0.05,Yes,34.538194,111.688035,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,299,Clear ,October,10/20/2022 19:12,Available,7.7,Pool,26,0.01,Sand,0,0,0,0.05,0,0,0.05,Yes,34.5381,111.688171,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,300,Clear ,October,10/20/2022 19:14,Available,5.8,Riffle,26,0.05,Gravel,0,0,0,0,0,0,0,No,34.538088,111.688321,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,301,Clear ,October,10/20/2022 19:17,Available,4.6,Riffle,23,0.03,Silt,0,0,0,0,0,0,0,Yes,34.538112,111.688504,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,302,Clear ,October,10/20/2022 19:19,Available,3.3,Riffle,14,0.12,Gravel,0,0,0,0,0,0,0,Yes,34.538142,111.688705,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,303,Clear ,October,10/20/2022 19:20,Available,14.3,Pool,109,0.02,Silt,0,0,0,0,0,0,0,Yes,34.538182,111.687978,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,304,Clear ,October,10/20/2022 19:25,Available,17.6,Pool,>150,Na,Silt,0,0,0,0,0,0,0,NA,34.538073,111.687878,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,305,Clear ,October,10/20/2022 19:32,Available,16.3,Pool,52,0.01,Bedrock,0,0,0,0,0,0,0,No,34.538108,111.687726,In debris pile out of water,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,306,Clear ,October,10/20/2022 19:35,Available,17.3,Pool,>150,Na,NA,0,0,0,0,0,0,0,No,34.538068,111.687636,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,307,Clear ,October,10/20/2022 19:37,Available,18,Pool,113,0.03,Bedrock,0,0,0,0,0,0,0,No,34.538087,111.687552,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,308,Clear ,October,10/20/2022 19:39,Available,15.9,Pool,43,0.02,Bedrock,0,0,0,0,0,0,0,No,34.538122,111.68745,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,309,Clear ,October,10/20/2022 19:41,Available,10.8,Pool,58,0.08,Bedrock,0,0,0,0,0,0,0,No,34.538113,111.687338,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,310,Clear ,October,10/20/2022 19:44,Available,12.2,Pool,78,0.03,Bedrock,0,0,0,0,0,0,0,No,34.538046,111.687248,Looks like an old tag,"Changed to Available and deleted tag number 185, confirmed with 'old tag' note and placement in telemetry field notes order.",NA,NA,NA,NA,NA,NA,NA
60,NA,311,Clear ,October,10/20/2022 19:45,Available,13.2,Pool,>150,Na,Boulder,0,0,0,0,0,0,0,No,34.537986,111.687172,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,361,Clear ,October,10/20/2022 22:26,Available,10.2,Pool,52,0.01,Silt,0,0,0,0,0,0,0,Yes,34.538497,111.683842,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,362,Clear ,October,10/20/2022 22:28,Available,10.2,Pool,66,0,Boulder,0.5,0,0,0,0,0,0.5,Yes,34.538519,111.68372,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,364,Clear ,October,10/20/2022 22:33,Available,5.6,Run,83,0.12,Boulder,0.6,0,0,0,0,0,0.6,No,34.538606,111.683918,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,365,Clear ,October,10/20/2022 22:38,Available,5.4,Run,80,0.06,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538635,111.683744,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,366,Clear ,October,10/20/2022 22:41,Available,4.5,Riffle,10,1.32,Bedrock,0,0,0,0,0,0,0,Yes,34.538605,111.683902,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,367,Clear ,October,10/20/2022 22:44,Available,3.5,Riffle,48,0.86,Bedrock,0,0,0,0,0,0,0,Yes,34.538728,111.683479,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,368,Clear ,October,10/20/2022 22:46,Available,6.8,Riffle,30,0.36,Pebble,0.05,0,0,0,0,0,0.05,No,34.538691,111.683391,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,370,Clear ,October,10/20/2022 22:50,Available,6.4,Riffle,36,0.23,Boulder,0.2,0,0,0,0,0,0.2,No,34.538647,111.683325,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,371,Clear ,October,10/20/2022 22:52,Available,6.7,Run,66,0,Pebble,0.05,0,0,0,0,0,0.05,Yes,34.538617,111.683214,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,372,Clear ,October,10/20/2022 22:54,Available,3.2,Riffle,50,0.68,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538584,111.683122,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,373,Clear ,October,10/20/2022 22:56,Available,5.8,Riffle,29,0.9,Boulder,0.15,0.05,0,0,0,0,0.2,Yes,34.538533,111.683067,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,374,Clear ,October,10/20/2022 22:59,Available,8.5,Riffle,34,0.31,Pebble,0.05,0,0,0,0,0,0.05,Yes,34.538447,111.682994,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,375,Clear ,October,10/20/2022 23:01,Available,5.3,Run,56,0,Cobble,0,0,0,0,0,0,0,Yes,34.538401,111.682903,Added NA in canopy cover ,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,376,Clear ,October,10/20/2022 23:03,Available,9.5,Riffle,17,0.33,Boulder,0.3,0,0,0,0,0,0.3,No,34.53839,111.683898,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,377,Clear ,October,10/20/2022 23:05,Available,5,Riffle,55,0.06,Boulder,0.25,0,0,0,0,0,0.25,No,34.538369,111.682865,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,378,Clear ,October,10/20/2022 23:07,Available,12.6,Riffle,37,0.06,Pebble,0.1,0,0,0,0,0,0.1,No,34.538287,111.682761,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,379,Clear ,October,10/20/2022 23:09,Available,7.8,Riffle,19,0.35,Cobble,0,0,0,0,0,0,0,Yes,34.538204,111.68273,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,380,Clear ,October,10/20/2022 23:11,Available,13.4,Riffle,48,0,Pebble,0,0,0,0,0,0,0,Yes,34.53816,111.682648,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,381,Clear ,October,10/20/2022 23:13,Available,12.8,Pool,59,0.09,Pebble,0.05,0,0,0,0,0,0.05,No,34.538074,111.682614,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,382,Clear ,October,10/20/2022 23:15,Available,11.1,Pool,58,0.06,Gravel,0,0,0,0,0,0,0,Yes,34.538073,111.682523,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,334,Clear ,October,10/20/2022 21:24,Available,9.4,Riffle,46,0.05,Boulder,0.1,0,0,0,0,0,0.1,Yes,34.538248,111.685552,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,337,Clear ,October,10/20/2022 21:31,Available,8.5,Riffle,36,0.05,Cobble,0,0,0,0,0,0,0,Yes,34.538255,111.685421,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,338,Clear ,October,10/20/2022 21:32,Available,7,Riffle,46,0.04,Boulder,0.5,0,0,0,0,0,0.5,No,34.538302,111.685304,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,339,Clear ,October,10/20/2022 21:34,Available,10.2,Riffle,24,0.39,Cobble,0,0.1,0,0,0,0,0.1,Yes,34.538299,111.685228,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,341,Clear ,October,10/20/2022 21:40,Available,8.9,Riffle,46,0,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538314,111.685185,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,342,Clear ,October,10/20/2022 21:41,Available,7.8,Riffle,20,0.32,Cobble,0.05,0,0,0,0,0,0.05,Yes,34.538338,111.685118,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,345,Clear ,October,10/20/2022 21:49,Available,5.7,Run,56,0.2,Cobble,0,0,0,0,0.05,0,0.05,Yes,34.538327,111.68499,Added NA in canopy cover ,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,346,Clear ,October,10/20/2022 21:51,Available,6,Riffle,49,0.73,Cobble,0.05,0.05,0,0,0,0,0.1,Yes,34.538315,111.684972,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,347,Clear ,October,10/20/2022 21:54,Available,9.9,Riffle,52,0.08,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538336,111.684921,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,348,Clear ,October,10/20/2022 21:56,Available,10.4,Riffle,34,0.15,Cobble,0.15,0,0,0,0,0,0.15,No,34.538315,111.684825,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,349,Clear ,October,10/20/2022 21:58,Available,9.1,Riffle,28,0.08,Boulder,0.3,0,0,0,0,0,0.3,Yes,34.538366,111.684789,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,350,Clear ,October,10/20/2022 22:00,Available,8.3,Riffle,26,0.13,Cobble,0,0,0,0,0,0,0,No,34.538398,111.684708,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,353,Clear ,October,10/20/2022 22:07,Available,8,Riffle,43,0,Cobble,0.2,0,0,0,0,0,0.2,No,34.538427,111.684682,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,354,Clear ,October,10/20/2022 22:09,Available,8.6,Riffle,40,0,Pebble,0,0,0,0,0,0,0,Yes,34.538439,111.684706,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,355,Clear ,October,10/20/2022 22:11,Available,4.2,Riffle,44,0.3,Pebble,0,0,0,0,0,0,0,No,34.53851,111.684519,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,356,Clear ,October,10/20/2022 22:14,Available,6.5,Riffle,46,0.14,Pebble,0,0,0,0,0,0,0,No,34.53851,111.684513,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,357,Clear ,October,10/20/2022 22:16,Available,11.6,Pool,58,0.03,Pebble,0.05,0,0,0,0,0,0.05,No,34.53848,111.684456,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,358,Clear ,October,10/20/2022 22:19,Available,10.7,Pool,75,0.03,Silt,0.2,0,0,0,0,0,0.2,NA,34.538574,111.684253,NA,Changed to Occupied ,NA,NA,NA,NA,NA,NA,NA
99,NA,359,Clear ,October,10/20/2022 22:21,Available,10.1,Pool,58,0.02,Gravel,0,0,0,0,0,0,0,No,34.538591,111.68415,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,360,Clear ,October,10/20/2022 22:24,Available,12.1,Pool,92,0.03,Silt,0.05,0,0,0,0,0,0.05,No,34.538498,111.684,NA,Looked into telemetry field notes order and this should be the true 185 ,NA,NA,NA,NA,NA,NA,NA
101,NA,408,Clear ,October,10/20/2022 17:25,Available,9.1,Riffle,24,0.22,Boulder,0.45,0,0,0,0,0,0.45,Yes,34.53692,111.681207,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,409,Clear ,October,10/20/2022 17:27,Available,9.5,Riffle,30,0.13,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.536849,111.681128,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,410,Clear ,October,10/20/2022 17:29,Available,10.5,Riffle,42,0,Gravel,0.25,0,0,0,0,0,0.25,Yes,34.53674,111.681065,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,411,Clear ,October,10/20/2022 17:31,Available,7.8,Riffle,46,0.08,Cobble,0,0.05,0,0,0,0,0.05,Yes,34.536795,111.681,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,412,Clear ,October,10/20/2022 17:33,Available,10,Riffle,23,0,Pebble,0,0,0,0,0,0,0,No,34.536731,111.680879,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,413,Clear ,October,10/20/2022 17:35,Available,8.1,Riffle,46,0.14,Gravel,0,0,0,0,0,0,0,No,34.536665,111.680806,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,414,Clear ,October,10/20/2022 17:37,Available,12,Pool,72,0.03,Silt,0,0,0,0,0,0,0,Yes,34.536628,111.68073,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,415,Clear ,October,10/20/2022 17:39,Available,19.8,Pool,78,0.03,Silt,0,0,0,0,0,0,0,Yes,34.536601,111.680702,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,416,Clear ,October,10/20/2022 17:41,Available,18.2,Pool,71,0.04,Silt,0,0,0,0,0,0,0,No,34.536567,111.680694,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,417,Clear ,October,10/20/2022 17:43,Available,16.9,Pool,118,0.01,Silt,0,0,0,0,0,0,0,No,34.536455,111.680573,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,418,Clear ,October,10/20/2022 17:45,Available,17.2,Pool,>150,Na,NA,0,0,0,0,0,0,0,No,34.536332,111.680431,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,419,Clear ,October,10/20/2022 17:47,Available,20.6,Pool,>150,Na,NA,0,0,0,0,0,0,0,Yes,34.536324,111.680339,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,420,Clear ,October,10/20/2022 17:49,Available,18.4,Pool,>150,Na,NA,0,0,0,0,0,0,0,Yes,34.53632,111.680263,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,521,Clear ,October,10/22/2022 17:48,Available,13.1,Pool,>150,Na,Silt,0,0,0,0,0,0,0,Yes,34.536399,111.680292,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,523,Clear ,October,10/22/2022 17:51,Available,11.2,Run,80,0.2,Gravel,0,0,0,0,0,0,0,Yes,34.536155,111.680222,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,525,Clear ,October,10/22/2022 17:55,Available,7.7,Run,74,0.03,Gravel,0.1,0,0,0,0,0,0.1,Yes,34.536153,111.680198,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,526,Clear ,October,10/22/2022 17:57,Available,7.4,Riffle,26,0.05,Gravel,0.3,0,0,0,0,0,0.3,Yes,34.536115,111.680078,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,527,Clear ,October,10/22/2022 17:58,Available,6.12,Riffle,28,0,Gravel,0.1,0,0,0,0,0,0.1,Yes,34.536098,111.680018,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,528,Clear ,October,10/22/2022 17:59,Available,8,Riffle,53,0.16,Gravel,0.15,0,0,0,0,0,0.15,Yes,34.536078,111.679915,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,529,Clear ,October,10/22/2022 18:01,Available,6.7,Riffle,36,0,Gravel,0.45,0,0,0,0,0,0.45,Yes,34.536008,111.679823,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,383,Clear ,October,10/20/2022 23:16,Available,8.5,Pool,89,0.08,Pebble,0.15,0,0,0,0,0,0.15,Yes,34.537969,111.682454,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,384,Clear ,October,10/20/2022 23:18,Available,9.6,Pool,65,0.01,Pebble,0,0,0.05,0,0,0,0.05,NA,34.537917,111.682398,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,386,Clear ,October,10/20/2022 23:22,Available,9.1,Pool,72,0.14,Pebble,0,0,0,0.05,0.05,0,0.1,Yes,34.537892,111.682422,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,387,Clear ,October,10/20/2022 23:24,Available,9.2,Pool,40,0,Pebble,0.2,0,0,0,0,0,0.2,Yes,34.537785,111.682312,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,389,Clear ,October,10/20/2022 23:29,Available,8.5,Pool,54,0.03,Pebble,0,0,0,0,0,0,0,Yes,34.537698,111.682252,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,390,Clear ,October,10/20/2022 23:32,Available,9.8,Pool,58,0.01,Silt,0,0,0,0,0,0,0,Yes,34.537659,111.682213,NA,NA,NA,NA,NA,NA,NA,NA,NA
